"0.5","1.1","7.5","7.6","0.0"
"0.2","0.7","7.1","7.1","0.0"
"1.0","0.2","6.3","6.4","0.0"
"1.9","0.5","3.8","4.3","0.1"
"2.2","2.2","2.3","3.9","0.1"
"1.3","1.8","2.4","3.3","0.1"
"0.5","0.1","2.4","2.5","0.1"
"-0.3","-0.8","2.2","2.4","0.1"
"-0.3","-0.6","1.9","2.0","0.2"
"-0.4","-1.0","1.2","1.6","0.2"
"-0.2","-0.8","-0.1","0.8","0.2"
"0.0","-0.1","-1.6","1.6","0.2"
"0.4","0.0","-1.6","1.6","0.2"
"1.7","-0.1","1.2","2.1","0.2"
"1.5","0.1","1.9","2.4","0.3"
"1.8","0.6","0.4","1.9","0.3"
"2.1","0.9","-0.2","2.3","0.3"
"0.8","0.8","-1.1","1.6","0.3"
"-0.2","0.5","-1.5","1.6","0.3"
"-0.7","0.0","-0.8","1.1","0.4"
"-0.7","0.0","-0.7","1.0","0.4"
"-0.6","0.2","-0.7","0.9","0.4"
"-0.2","0.4","-0.6","0.7","0.4"
"-0.2","0.3","-0.6","0.7","0.4"
"-0.3","-0.2","-0.7","0.8","0.5"
"0.3","-0.3","0.2","0.5","0.5"
"-0.1","-0.5","0.4","0.6","0.5"
"0.4","0.2","0.7","0.8","0.5"
"0.3","-0.5","0.1","0.6","0.5"
"0.6","-0.4","-0.4","0.8","0.6"
"0.6","-0.5","0.4","0.9","0.6"
"-0.5","-1.6","-0.1","1.7","0.6"
"-0.2","-2.0","-0.7","2.1","0.6"
"1.2","-1.9","-0.4","2.3","0.6"
"1.7","-2.0","0.1","2.6","0.7"
"1.0","-2.7","1.7","3.3","0.7"
"0.9","-3.0","3.9","5.0","0.7"
"2.0","-2.4","4.9","5.8","0.7"
"3.5","-0.6","2.7","4.5","0.7"
"6.7","2.9","-2.3","7.7","0.7"
"3.0","1.4","-1.9","3.8","0.8"
"1.7","1.4","-3.6","4.2","0.8"
"-0.7","0.4","-4.1","4.2","0.8"
"-2.4","-0.8","-4.1","4.8","0.8"
"-0.8","0.0","-2.3","2.4","0.8"
"-0.5","0.7","-1.6","1.8","0.9"
"-2.6","-0.1","-2.7","3.7","0.9"
"-2.5","0.1","-4.6","5.2","0.9"
"-1.6","0.5","-4.3","4.6","0.9"
"1.4","1.5","0.2","2.1","0.9"
"2.4","1.4","5.3","6.0","1.0"
"3.2","1.2","6.5","7.3","1.0"
"5.3","2.3","3.5","6.8","1.0"
"5.0","3.0","-1.1","5.9","1.0"
"2.4","0.7","-2.6","3.6","1.0"
"-0.4","-2.1","-3.6","4.2","1.1"
"-1.7","-4.3","-3.1","5.6","1.1"
"-2.1","-4.5","-2.7","5.7","1.1"
"-1.9","-3.7","-3.5","5.4","1.1"
"1.1","-1.7","-2.1","2.9","1.1"
"6.0","0.8","-0.3","6.1","1.2"
"3.2","-1.7","2.0","4.1","1.2"
"4.8","-0.7","5.4","7.3","1.2"
"5.8","1.0","5.5","8.1","1.2"
"3.7","2.3","3.3","5.5","1.2"
"-6.7","-1.6","-1.4","7.0","1.2"
"-15.8","-5.7","-3.3","17.1","1.3"
"-15.0","-4.3","-5.9","16.7","1.3"
"-4.6","0.8","-6.2","7.8","1.3"
"2.4","3.1","-3.7","5.4","1.3"
"4.3","2.2","-0.5","4.9","1.4"
"5.0","1.3","1.8","5.5","1.4"
"3.0","0.7","5.9","6.7","1.4"
"-0.4","-0.3","6.6","6.6","1.4"
"-3.2","-1.6","4.7","5.9","1.5"
"0.7","0.7","-1.8","2.1","1.5"
"-0.9","0.3","-8.1","8.2","1.5"
"-1.8","-0.2","-4.6","4.9","1.5"
"-3.8","-2.5","-1.5","4.8","1.5"
"-2.8","-2.1","-2.8","4.5","1.6"
"-1.0","-2.5","-7.5","8.0","1.6"
"2.5","-1.2","-4.4","5.2","1.6"
"5.7","0.7","2.8","6.4","1.6"
"4.1","1.3","5.3","6.8","1.6"
